Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
0;1;0.285197;71.8414;72.1266
1;2;4.51913;19.5614;24.0805
2;3;1.2155;10.3766;11.5921
3;4;8.85461;9.46195;18.3166
4;5;0.291303;6.71583;7.00713
5;6;0.157094;12.651;12.8081
6;7;0.259343;7.53314;7.79248
7;8;4.93748;4.18638;9.12386
8;9;0.394239;7.42928;7.82352
9;10;6.30271;2.73784;9.04055
10;11;0.359787;3.14045;3.50024
11;12;1.52686;7.41048;8.93734
12;13;3.87036;6.55833;10.4287
13;14;0.44748;6.90005;7.34753
14;15;0.415972;5.73038;6.14635
15;16;0.642642;2.74055;3.38319
16;17;7.16379;2.3912;9.55499
17;18;2.768;6.9284;9.6964
18;19;0.577419;3.09622;3.67363
19;20;10.1896;8.24907;18.4387
20;21;10.0248;3.75253;13.7773
21;22;0.529819;11.4505;11.9804
22;23;0.613202;2.04595;2.65915
23;24;0.586622;8.72205;9.30867
24;25;7.035;2.39275;9.42775
25;26;0.694479;6.16412;6.8586
26;27;0.540775;10.2603;10.801
27;28;0.493497;6.02891;6.52241
28;29;3.09187;3.93368;7.02555
29;30;1.68527;11.6979;13.3831
30;31;1.11105;12.2146;13.3257
31;32;2.32042;10.5305;12.851
32;33;1.17644;7.36424;8.54068
33;34;1.67802;6.52893;8.20695
34;35;0.5189;2.77411;3.29301
35;36;1.518;6.40588;7.92388
36;37;3.30636;7.52888;10.8352
37;38;0.56474;6.77965;7.3444
38;39;0.547975;6.4886;7.03658
39;40;1.49343;3.09955;4.59297
40;41;0.806815;4.10775;4.91457
41;42;0.504126;3.10093;3.60505
42;43;0.77172;6.01666;6.78838
43;44;1.50743;7.2942;8.80162
44;45;0.68475;1.83521;2.51996
45;46;0.513908;8.39455;8.90846
46;47;3.79021;2.39792;6.18813
47;48;0.605281;2.80151;3.40679
48;49;5.69376;2.67938;8.37314
49;50;0.690452;7.29618;7.98663
50;51;0.634167;2.83718;3.47134
51;52;5.02572;2.05756;7.08327
52;53;2.14006;2.04578;4.18585
53;54;0.603934;1.92492;2.52885
54;55;6.72564;2.06358;8.78922
55;56;0.987603;7.32041;8.30801
56;57;0.56369;8.15871;8.7224
57;58;0.884696;3.5775;4.4622
58;59;0.570573;1.9024;2.47297
59;60;1.23217;8.479;9.71117
60;61;5.0923;2.59122;7.68352
61;62;0.531733;11.238;11.7697
62;63;1.16942;13.2132;14.3826
63;64;9.66726;7.54491;17.2122
64;65;2.34576;2.96426;5.31001
65;66;2.67739;5.23734;7.91473
66;67;8.07933;4.34487;12.4242
67;68;0.570915;8.2508;8.82171
68;69;8.25715;5.39252;13.6497
69;70;0.593487;8.07316;8.66664
70;71;3.85444;7.31332;11.1677
71;72;0.597751;6.9267;7.52445
72;73;0.702943;2.10585;2.80879
73;74;1.0158;7.31939;8.33519
74;75;8.56478;2.53513;11.0999
75;76;0.555929;8.54981;9.10574
76;77;0.984474;2.05789;3.04236
77;78;1.02612;11.4335;12.4597
78;79;6.07364;8.64593;14.7196
79;80;0.75417;10.3307;11.0849
80;81;0.751023;10.001;10.7521
81;82;7.74943;5.47361;13.223
82;83;0.528874;11.6865;12.2154
83;84;0.447072;2.68495;3.13202
84;85;8.47309;4.45933;12.9324
85;86;0.466068;12.857;13.3231
86;87;0.617487;8.85914;9.47663
87;88;1.50425;7.61678;9.12103
88;89;0.560287;12.1295;12.6898
89;90;0.643863;2.55445;3.19832
90;91;1.00763;2.61822;3.62585
91;92;0.550991;5.08116;5.63215
92;93;0.588475;7.15854;7.74702
93;94;0.68695;1.81594;2.50289
94;95;7.85309;1.69144;9.54453
95;96;0.566546;3.49549;4.06203
96;97;1.8207;7.66962;9.49033
97;98;0.50063;2.94233;3.44296
98;99;1.02883;9.54964;10.5785
99;100;0.583605;2.45682;3.04043
100;101;0.744672;10.0067;10.7514
101;102;0.559772;4.83783;5.39761
102;103;1.28731;7.02754;8.31485
103;104;0.519049;7.78102;8.30007
104;105;0.745252;2.50598;3.25123
105;106;0.481099;6.2551;6.7362
106;107;0.598284;4.21652;4.8148
107;108;0.578054;7.41044;7.98849
108;109;0.537078;2.81632;3.3534
109;110;0.664266;14.1024;14.7667
110;111;0.580575;2.60506;3.18564
111;112;0.467241;9.19706;9.6643
112;113;0.518171;7.29635;7.81452
113;114;0.537885;6.60009;7.13797
114;115;0.548696;11.4366;11.9853
115;116;0.591807;3.36811;3.95992
116;117;0.552646;11.7456;12.2982
117;118;0.569034;3.23842;3.80745
118;119;0.600545;12.6268;13.2274
119;120;0.584601;10.1702;10.7548
120;121;0.792979;3.5332;4.32618
121;122;0.87066;9.7728;10.6435
122;123;0.538321;3.13228;3.67061
123;124;0.633501;12.6076;13.2411
124;125;9.22584;3.31013;12.536
125;126;3.48802;10.2593;13.7473
126;127;1.08377;10.5589;11.6427
127;128;4.33277;3.59449;7.92726
128;129;6.1667;4.94459;11.1113
129;130;3.36981;7.67052;11.0403
130;131;6.68745;3.33103;10.0185
131;132;4.90064;6.34205;11.2427
132;133;1.70659;3.28513;4.99171
133;134;0.474401;6.9538;7.4282
134;135;0.532658;6.12744;6.66009
135;136;0.547638;8.81804;9.36568
136;137;0.646221;3.07835;3.72457
137;138;0.597329;2.34541;2.94274
138;139;4.69395;2.75883;7.45278
139;140;3.98285;3.09347;7.07632
140;141;1.17532;2.44262;3.61794
141;142;0.75903;10.6353;11.3943
142;143;0.823982;9.18328;10.0073
143;144;6.41027;3.21875;9.62902
144;145;3.6221;5.79214;9.41424
145;146;1.44277;5.90511;7.34788
146;147;0.617385;9.92965;10.547
147;148;0.541688;8.38805;8.92974
148;149;0.478048;11.8025;12.2805
149;150;8.79694;1.82597;10.6229
150;151;0.608209;2.01108;2.61929
151;152;0.608432;11.4078;12.0162
152;153;3.61182;4.76889;8.38071
153;154;1.69661;12.2165;13.9131
154;155;0.711225;7.8606;8.57182
155;156;0.508902;9.30326;9.81216
156;157;0.566476;2.34289;2.90937
157;158;7.07972;5.3508;12.4305
158;159;2.99181;7.14959;10.1414
159;160;0.516866;7.76121;8.27807
160;161;0.625193;6.92678;7.55198
161;162;0.993762;10.9233;11.9171
162;163;0.742363;5.52808;6.27044
163;164;0.553373;11.3018;11.8551
164;165;2.39417;6.03714;8.43131
165;166;0.538669;8.22713;8.7658
166;167;6.07012;6.64896;12.7191
167;168;0.522632;3.6635;4.18614
168;169;5.0586;3.93619;8.99479
169;170;1.5999;5.13026;6.73016
170;171;0.579521;7.86685;8.44637
171;172;0.660136;10.3572;11.0173
172;173;2.0846;6.09614;8.18074
173;174;0.55288;7.64055;8.19343
174;175;1.09591;9.06424;10.1602
175;176;0.723231;9.55117;10.2744
176;177;2.46429;5.71007;8.17437
177;178;5.27297;7.73476;13.0077
178;179;0.525181;4.99493;5.52011
179;180;4.17265;2.5597;6.73235
180;181;0.525741;6.38268;6.90842
181;182;0.621895;2.76149;3.38338
182;183;1.27219;8.94898;10.2212
183;184;2.82301;3.69787;6.52088
184;185;0.652796;7.4515;8.1043
185;186;7.32278;3.58643;10.9092
186;187;0.503915;12.0562;12.5602
187;188;0.5496;7.14064;7.69024
188;189;0.45511;5.17546;5.63058
189;190;0.692728;3.73684;4.42956
190;191;1.80651;7.99087;9.79738
191;192;0.737052;8.08904;8.8261
192;193;0.527173;7.52533;8.05251
193;194;2.34718;8.56292;10.9101
194;195;0.669945;10.0454;10.7154
195;196;0.616076;8.61501;9.23109
196;197;0.560775;8.07651;8.63728
197;198;0.974166;6.67404;7.6482
198;199;0.547147;8.01886;8.56601
199;200;0.596386;6.5141;7.11049
200;201;0.421855;2.86512;3.28697
201;202;2.44583;3.11299;5.55882
202;203;0.946519;3.04601;3.99253
203;204;1.1937;7.21468;8.40838
204;205;0.864212;13.4179;14.2821
205;206;8.15588;3.28301;11.4389
206;207;7.98825;3.73504;11.7233
207;208;0.930895;5.30968;6.24057
208;209;0.675029;7.70944;8.38447
209;210;0.542033;5.82299;6.36503
210;211;0.426289;1.9758;2.40209
211;212;7.38931;2.35412;9.74343
212;213;0.491817;6.02278;6.5146
213;214;4.46875;6.22275;10.6915
214;215;3.25108;5.44622;8.6973
215;216;3.59536;3.34882;6.94418
216;217;0.63097;7.692;8.32297
217;218;0.869149;7.41549;8.28463
218;219;0.625623;4.8991;5.52472
219;220;0.524946;5.95169;6.47664
220;221;0.644844;3.33327;3.97811
221;222;0.470881;2.9685;3.43938
222;223;0.692873;9.86691;10.5598
223;224;5.75518;3.04159;8.79677
224;225;0.492594;3.06927;3.56186
225;226;12.5508;2.25424;14.805
226;227;10.498;2.68968;13.1876
227;228;0.565016;6.38149;6.94651
228;229;0.48611;5.49061;5.97672
229;230;0.600832;4.05884;4.65968
230;231;0.626111;8.54511;9.17122
231;232;3.07342;4.88016;7.95357
232;233;0.561268;5.28255;5.84382
233;234;0.525451;4.19798;4.72343
234;235;0.562396;9.0935;9.6559
235;236;0.551883;10.7621;11.314
236;237;0.521662;8.11152;8.63318
237;238;0.71164;5.55449;6.26613
238;239;1.18126;7.36029;8.54155
239;240;0.556285;9.9059;10.4622
240;241;10.2576;2.38421;12.6418
241;242;0.432712;2.43388;2.86659
242;243;0.739398;7.79502;8.53442
243;244;0.485672;10.2581;10.7438
244;245;12.4469;5.87248;18.3194
245;246;0.666088;11.2558;11.9219
246;247;3.1534;7.3839;10.5373
247;248;5.19503;2.35185;7.54688
248;249;0.901874;11.8995;12.8014
249;250;7.65079;2.09298;9.74377
250;251;7.92673;6.62711;14.5538
251;252;4.40732;5.74209;10.1494
252;253;0.489441;3.23927;3.72871
253;254;5.94495;6.27019;12.2151
254;255;0.816202;10.8947;11.7109
255;256;4.78673;11.9115;16.6982
256;257;1.48981;5.17376;6.66357
257;258;0.50286;5.24785;5.75071
258;259;2.83418;5.84555;8.67973
259;260;6.80358;4.88108;11.6847
260;261;1.97741;6.83477;8.81218
261;262;4.08975;8.66337;12.7531
262;263;2.93592;2.70651;5.64243
263;264;0.603666;8.74157;9.34523
264;265;1.99977;2.4197;4.41947
265;266;0.525929;11.4511;11.9771
266;267;0.703417;4.68282;5.38624
267;268;0.72604;3.00896;3.735
268;269;0.528639;11.2214;11.75
269;270;7.40037;4.15731;11.5577
270;271;0.337094;3.20774;3.54483
271;272;0.405772;10.9027;11.3085
272;273;9.42734;3.66027;13.0876
273;274;7.01715;3.44156;10.4587
274;275;5.12614;7.70517;12.8313
275;276;4.57226;7.25302;11.8253
276;277;0.512804;10.2865;10.7993
277;278;5.99307;8.30706;14.3001
278;279;0.30437;11.6929;11.9973
279;280;0.159321;11.4554;11.6147
280;281;0.173178;10.7712;10.9444
281;282;1.08608;3.14524;4.23132
282;283;7.85279;3.77404;11.6268
283;284;0.124669;13.4721;13.5967
284;285;6.4684;3.56571;10.0341
285;286;7.0219;2.3816;9.4035
286;287;0.125775;3.8787;4.00447
287;288;7.06338;2.04222;9.10559
288;289;0.12873;9.9026;10.0313
289;290;5.29168;7.07178;12.3635
290;291;5.29752;5.44432;10.7418
291;292;0.200312;8.66755;8.86786
292;293;0.737009;10.1306;10.8676
293;294;0.157486;8.60372;8.7612
294;295;0.159763;10.6947;10.8544
295;296;0.863732;4.2909;5.15463
296;297;6.09873;2.48019;8.57893
297;298;0.076468;5.82418;5.90065
298;299;0.054042;3.08007;3.13411
299;300;0.09367;12.09;12.1837
300;301;0.191858;6.78112;6.97298
301;302;0.155197;11.2324;11.3876
302;303;0.295222;9.61518;9.91041
303;304;0.681146;11.2549;11.936
304;305;0.172436;14.5867;14.7592
305;306;0.32178;8.23509;8.55687
306;307;0.18783;8.52887;8.7167
307;308;0.263556;7.72021;7.98376
308;309;0.146877;9.20778;9.35466
309;310;3.9322;5.43676;9.36895
310;311;0.057239;9.77341;9.83065
311;312;0.059575;2.3739;2.43348
312;313;0.051733;13.8629;13.9147
313;314;3.92104;7.80753;11.7286
314;315;0.214633;8.13706;8.35169
315;316;0.108088;2.66534;2.77343
316;317;0.181972;11.487;11.669
317;318;0.294599;10.348;10.6426
318;319;0.192988;11.2162;11.4092
319;320;0.565813;2.52161;3.08743
320;321;0.149453;4.55099;4.70044
321;322;0.233587;10.7682;11.0018
322;323;0.382757;2.84326;3.22602
323;324;3.14995;5.82093;8.97088
324;325;0.124466;6.73726;6.86173
325;326;0.106161;2.13478;2.24094
326;327;0.071594;3.86093;3.93253
327;328;0.043927;3.70729;3.75121
328;329;0.14953;3.08407;3.2336
329;330;1.04523;5.78717;6.8324
330;331;0.179985;3.00391;3.18389
331;332;0.157163;3.1534;3.31056
332;333;0.233329;2.6626;2.89592
333;334;2.33072;9.29139;11.6221
334;335;6.28369;9.46068;15.7444
335;336;0.299881;9.48289;9.78277
336;337;0.112874;12.7988;12.9117
337;338;0.265113;8.39296;8.65807
338;339;2.06235;2.13896;4.20131
339;340;0.116987;2.12044;2.23742
340;341;0.047256;2.74625;2.7935
341;342;6.79339;5.71169;12.5051
342;343;0.19457;9.72168;9.91625
343;344;0.287898;11.3856;11.6735
344;345;2.19268;8.20455;10.3972
345;346;0.048261;2.8049;2.85316
346;347;0.211379;9.56177;9.77315
347;348;7.52368;4.10074;11.6244
348;349;0.200675;5.52595;5.72662
349;350;0.165243;2.18527;2.35052
350;351;1.54124;10.9612;12.5025
351;352;8.58851;2.14293;10.7314
352;353;0.038028;2.46869;2.50672
353;354;0.131442;2.21793;2.34937
354;355;0.328144;9.87043;10.1986
355;356;0.174801;2.98087;3.15567
356;357;0.125808;6.17495;6.30076
357;358;0.443148;5.16715;5.6103
358;359;0.131664;2.52104;2.6527
359;360;2.68439;4.1906;6.87499
360;361;0.16462;2.42771;2.59233
361;362;0.137537;6.61145;6.74899
362;363;0.746307;3.47286;4.21916
363;364;0.135537;2.01365;2.14919
364;365;0.142771;10.4296;10.5723
365;366;0.996565;4.87615;5.87271
366;367;0.106532;2.38203;2.48856
367;368;0.255915;6.91196;7.16787
368;369;0.15422;10.7612;10.9154
369;370;0.057607;7.26293;7.32053
370;371;0.474799;10.9581;11.4329
371;372;0.066708;8.11412;8.18083
372;373;6.77282;4.81815;11.591
373;374;0.188498;5.53139;5.71989
374;375;0.173592;8.87432;9.04791
375;376;3.93853;6.48733;10.4259
376;377;4.79342;5.81701;10.6104
377;378;0.432236;10.0864;10.5186
378;379;0.246224;13.0859;13.3321
379;380;0.141137;6.76566;6.90679
380;381;0.311123;6.25725;6.56838
381;382;0.133192;3.12064;3.25383
382;383;0.14133;9.14475;9.28608
383;384;0.05682;9.91033;9.96715
384;385;0.181185;5.18447;5.36565
385;386;0.045703;9.94055;9.98626
386;387;0.083195;8.00063;8.08382
387;388;0.139489;7.46525;7.60474
388;389;0.131255;3.20877;3.34003
389;390;0.287588;8.83953;9.12712
390;391;0.098586;8.6294;8.72798
391;392;0.104578;2.37595;2.48053
392;393;1.45658;6.73005;8.18663
393;394;1.2933;2.61223;3.90553
394;395;0.135435;3.04962;3.18506
395;396;0.136604;5.74642;5.88302
396;397;0.135699;5.43318;5.56888
397;398;0.085956;11.9515;12.0375
398;399;0.133056;3.94129;4.07434
399;400;0.139264;5.25396;5.39322
400;401;0.095067;2.46551;2.56058
401;402;0.236236;11.2732;11.5095
402;403;0.100883;14.307;14.4079
403;404;2.58288;4.64107;7.22395
404;405;0.789467;11.5026;12.292
405;406;0.10438;14.9606;15.065
406;407;0.259475;12.5996;12.8591
407;408;0.169688;16.6064;16.7761
408;409;2.52068;2.58098;5.10166
409;410;0.7493;3.22529;3.97459
410;411;0.395913;3.71489;4.11081
411;412;0.09582;2.16559;2.26141
412;413;0.134551;11.3412;11.4758
413;414;0.134464;7.46595;7.60041
414;415;3.2564;4.91879;8.17519
415;416;0.081306;8.38837;8.46968
416;417;0.547771;6.94064;7.48841
417;418;2.09542;9.03083;11.1263
418;419;0.131479;10.0087;10.1402
419;420;0.051855;7.31098;7.36284
420;421;0.141845;2.51337;2.65521
421;422;4.44535;5.38866;9.83401
422;423;0.115007;6.42301;6.53801
423;424;0.421766;7.73634;8.1581
424;425;1.55706;3.39758;4.95463
425;426;0.128634;2.3188;2.44743
426;427;8.55349;2.61836;11.1718
427;428;0.333139;10.7542;11.0873
428;429;0.287959;7.67913;7.96709
429;430;0.172019;3.07129;3.24331
430;431;0.078173;8.93788;9.01605
431;432;0.421952;8.62816;9.05011
432;433;0.098181;10.616;10.7141
433;434;0.106132;4.61226;4.71839
434;435;0.059675;8.86608;8.92576
435;436;0.142039;1.7391;1.88114
436;437;7.98567;5.43266;13.4183
437;438;0.283327;8.98029;9.26361
438;439;0.135487;8.10397;8.23945
439;440;0.372456;11.7242;12.0967
440;441;0.258982;6.59091;6.84989
441;442;0.120566;3.17606;3.29662
442;443;0.360054;9.72382;10.0839
443;444;0.716273;9.65354;10.3698
444;445;0.267908;9.40382;9.67173
445;446;0.388304;8.23149;8.6198
446;447;0.222822;9.35609;9.57891
447;448;1.07529;13.4015;14.4768
448;449;5.10046;5.30812;10.4086
449;450;8.32918;3.55885;11.888
450;451;0.215687;7.86257;8.07826
451;452;0.094026;2.37865;2.47267
452;453;0.267312;3.21091;3.47822
453;454;0.087917;6.87458;6.96249
454;455;1.2948;1.8056;3.10041
455;456;0.091695;1.76887;1.86057
456;457;0.112165;8.56346;8.67563
457;458;0.1203;3.18937;3.30967
458;459;0.037786;3.65736;3.69515
459;460;0.219535;13.0287;13.2482
460;461;0.13797;3.80423;3.9422
461;462;0.249749;7.96094;8.21069
462;463;0.496206;1.82696;2.32316
463;464;0.066512;2.89567;2.96218
464;465;1.27583;1.89774;3.17357
465;466;0.112224;10.0828;10.1951
466;467;1.32128;5.87889;7.20017
467;468;9.2185;1.99747;11.216
468;469;5.08827;4.51064;9.59891
469;470;1.75073;5.24572;6.99646
470;471;0.130053;8.53454;8.66459
471;472;6.2276;1.72765;7.95525
472;473;0.177012;8.0544;8.23141
473;474;4.70277;2.52386;7.22663
474;475;1.04068;2.43913;3.47981
475;476;0.191772;10.3986;10.5904
476;477;0.127154;6.37847;6.50563
477;478;3.75089;5.84215;9.59305
478;479;0.281942;7.45438;7.73632
479;480;4.66845;3.08528;7.75373
480;481;0.116855;2.78031;2.89717
481;482;4.43508;7.25237;11.6874
482;483;0.272477;6.17581;6.44828
483;484;4.30393;5.8679;10.1718
484;485;1.28194;2.13314;3.41508
485;486;0.949501;7.0941;8.0436
486;487;1.75712;3.81615;5.57327
487;488;4.6003;2.11729;6.71759
488;489;0.117725;8.6069;8.72463
489;490;0.129939;6.95324;7.08318
490;491;4.75862;4.73719;9.49581
491;492;0.132894;8.1797;8.31259
492;493;10.4803;5.85836;16.3387
493;494;0.137087;2.45524;2.59233
494;495;0.147296;8.39512;8.54242
495;496;0.322551;7.57783;7.90038
496;497;0.046997;2.9021;2.9491
497;498;7.24152;1.92783;9.16935
498;499;0.831313;2.81393;3.64525
499;500;0.124176;2.29139;2.41557
500;501;0.062186;10.9605;11.0227
501;502;0.066134;9.78322;9.84936
502;503;5.99356;3.38931;9.38287
503;504;8.16179;1.76509;9.92688
504;505;1.21553;11.2494;12.4649
505;506;0.145943;1.75102;1.89696
506;507;0.147779;13.6705;13.8183
507;508;0.307617;7.38758;7.6952
508;509;7.52917;3.59277;11.1219
509;510;0.828641;5.06471;5.89336
510;511;0.21755;10.3904;10.608
511;512;7.61176;8.70439;16.3162
512;513;1.56558;6.72041;8.28599
513;514;10.023;5.16846;15.1915
514;515;0.553095;8.8011;9.3542
515;516;2.42373;1.91056;4.33429
516;517;0.157659;6.72155;6.8792
517;518;3.97953;4.55039;8.52992
518;519;0.135368;3.94181;4.07718
519;520;2.73819;4.62201;7.36021
520;521;0.496207;10.0829;10.5791
521;522;0.305543;8.07074;8.37628
522;523;0.334314;5.11361;5.44793
523;524;1.82258;8.80449;10.6271
524;525;5.61993;4.67609;10.296
525;526;0.30714;10.9704;11.2775
526;527;0.514683;7.50607;8.02075
527;528;0.113766;5.83878;5.95254
528;529;0.213696;10.1213;10.335
529;530;0.124486;10.9777;11.1022
530;531;4.10277;2.4843;6.58707
531;532;0.900549;10.3943;11.2948
532;533;0.061324;9.58024;9.64156
533;534;1.17175;9.7592;10.931
534;535;0.166185;8.04138;8.20757
535;536;0.048963;2.728;2.77697
536;537;0.13108;9.65338;9.78446
537;538;0.318607;5.53038;5.84899
538;539;0.117573;3.09026;3.20783
539;540;0.143146;5.30113;5.44428
540;541;0.169082;7.43238;7.60146
541;542;6.33756;4.6239;10.9615
542;543;0.196663;3.04899;3.24565
543;544;0.146114;9.63767;9.78378
544;545;0.157349;2.95536;3.11271
545;546;0.206511;2.11351;2.32002
546;547;0.237712;12.2034;12.4411
547;548;0.089682;9.87793;9.96761
548;549;1.99392;7.42205;9.41598
549;550;0.064917;8.11476;8.17968
550;551;1.69947;5.67368;7.37316
551;552;0.069073;2.57337;2.64244
552;553;0.47855;2.24516;2.72371
553;554;0.316816;3.29504;3.61186
554;555;0.155465;2.87914;3.03461
555;556;2.8326;8.02038;10.853
556;557;0.143101;8.25965;8.40275
557;558;0.251111;5.30201;5.55312
558;559;0.052216;10.212;10.2642
559;560;11.4614;6.66585;18.1272
560;561;0.200017;11.6385;11.8385
561;562;1.72529;6.76632;8.49161
562;563;1.15956;8.27026;9.42981
563;564;0.041052;7.36449;7.40554
564;565;0.192736;2.72153;2.91427
